condition,channel,epoch,start_s,end_s,total_0p5_45,delta_abs,delta_rel,theta_abs,theta_rel,alpha_abs,alpha_rel,beta_abs,beta_rel,gamma_abs,gamma_rel
musica_relajante,Fp2,19,38.0,40.0,26591.395981835132,16830.88863008212,0.6329449059981462,1735.2081092309152,0.06525449474018793,2674.060928811537,0.10056113378320629,4513.467316386382,0.16973412450664793,837.7709973241825,0.03150534097181182
musica_relajante,Fp2,20,40.0,42.0,14519.181107981012,3980.19856335037,0.2741338188255331,2983.2575177418457,0.20547009473571387,1952.1916739410697,0.13445604538040884,4606.852461868448,0.31729423495765324,996.6808910792791,0.0686458061006909
musica_relajante,Fp2,21,42.0,44.0,13602.537620577166,6040.417430064974,0.4440654823793587,1415.7756425546659,0.10408172960411143,1776.5265473640861,0.1306025829089901,3195.067779765756,0.23488762677137787,1174.7502208276858,0.08636257833616197
musica_relajante,Fp2,22,44.0,46.0,21503.38227925859,10404.814113714885,0.4838687225381751,1910.5238744728545,0.0888475984689943,1147.370837799753,0.05335769149704727,6599.161101967592,0.30688944726304346,1441.5123513035062,0.06703654023273997
musica_relajante,Fp2,23,46.0,48.0,63902.100002434185,45986.66752114481,0.7196425081396866,7541.860137138743,0.11802210157180211,5536.722232575621,0.08664382285346982,3643.7220610285367,0.05702038056479738,1193.1280505464856,0.018671186870244272
musica_relajante,Fp2,24,48.0,50.0,15447.7714790131,1691.7596206111057,0.10951480107726101,2126.5377320361495,0.13765983882692742,7507.812254594252,0.4860126436226838,2904.224019297678,0.18800278235881943,1217.4378524739154,0.07880993411430844
musica_relajante,Fp2,25,50.0,52.0,17492.962283300425,7710.53838953446,0.44077945545536845,3216.4856210799244,0.1838731238876864,3443.2543542813196,0.19683655052343,2484.966873383795,0.14205523530774755,637.7170450209268,0.03645563482576764
musica_relajante,Fp2,26,52.0,54.0,43093.99266605452,33186.232381592396,0.7700895259058569,1593.8092332911824,0.036984487504835885,3767.291767914505,0.08742034642991042,3212.1386105242664,0.07453796716901782,1334.5206727321722,0.030967672990379117
musica_relajante,Fp2,27,54.0,56.0,19313.119905215215,10318.75063603717,0.534287090158372,1387.1239941848764,0.07182288521961201,2610.813928654261,0.13518343703490654,3532.1914673405818,0.18289077501076184,1464.2398789983324,0.075815812576348
musica_relajante,Fp2,28,56.0,58.0,43237.404072672696,30250.238428690325,0.6996312354424942,3354.1178810713536,0.07757445094145358,4303.108232241711,0.09952281651805737,4137.688681629341,0.09569697280333445,1192.2508490399555,0.027574524294660254
musica_relajante,Fp2,29,58.0,60.0,24746.575415928382,15166.734285300638,0.6128821475450869,1488.1445998220522,0.060135375291734024,3409.2252200731855,0.13776553574676856,3928.122725506677,0.1587339928650613,754.3485852258267,0.030482948551349157
musica_relajante,Fp2,30,60.0,62.0,107211.61814700945,93314.09121212896,0.8703729392851427,5309.969372107576,0.04952792863201172,3321.244730805436,0.03097840316383732,3864.1466773453785,0.03604223818398888,1402.16615462208,0.013078490735019207
musica_relajante,Fp2,31,62.0,64.0,17053.45337465322,11454.213077472514,0.671665311760084,2161.1217758256726,0.12672634265607324,574.2976203946998,0.033676323954905586,2165.8267595558004,0.12700223889988746,697.9941414045344,0.04092978272904962
musica_relajante,Fp2,32,64.0,66.0,15385.237020550108,5195.178250923346,0.33767294218373956,3614.4675389505555,0.2349308973350687,1487.426728827419,0.09667883093647882,3666.401286093185,0.2383064545054432,1421.7632157556015,0.09241087503926966
musica_estresante,Fp1,0,0.0,2.0,209899.39039289235,195869.96272479184,0.9331611795449236,5840.121829843005,0.027823433974302595,961.8417012167833,0.0045823939717804605,2437.4567112848777,0.011612500192222642,4790.0074257558035,0.022820492316770462
musica_estresante,Fp1,1,2.0,4.0,313593.5386366289,284412.54435270996,0.9069464428036832,3054.9423873829746,0.009741726186912405,5141.537473989034,0.016395546593026913,11394.165587915373,0.03633418480958617,9590.348834631504,0.030582099606791185
musica_estresante,Fp1,2,4.0,6.0,113760.30602917347,97598.1040944992,0.8579275803765021,6205.165031460349,0.054545959377685346,2830.3810257138225,0.024880216347062042,5054.203576882112,0.04442853358346256,2072.4523006179884,0.018217710315287957
musica_estresante,Fp1,3,6.0,8.0,819103.6629789206,607401.6694253244,0.7415443207961282,182976.06846274692,0.22338572848923488,9847.445884126884,0.012022221764109367,17466.726343596943,0.021324195133096902,1411.7528631255375,0.0017235338174307108
musica_estresante,Fp1,4,8.0,10.0,33281.116245852434,22567.282321585077,0.6780806916113417,3619.665244707955,0.10876033177399949,2628.4512519887567,0.07897725642890117,2729.27614717987,0.08200674902302889,1736.4412803907805,0.05217497116272894
musica_estresante,Fp1,5,10.0,12.0,1447348.72811252,761046.4840906694,0.525821088800863,516986.98094904027,0.35719586503747464,102113.6384063447,0.07055220101620607,53850.65418545044,0.03720641275974782,13350.970481015422,0.009224432385708697
musica_estresante,Fp1,6,12.0,14.0,944241.3155583595,682185.3642658764,0.7224693021004687,107106.19762506906,0.1134309586546039,95381.73693600309,0.10101415323009974,52892.34190518073,0.0560157038605156,6675.67482623023,0.007069882154312104
musica_estresante,Fp1,7,14.0,16.0,283593.7958831797,134492.29481033527,0.4742427259083497,90372.0062342397,0.31866707786324944,39294.23606757167,0.13855816536888585,17154.26801598956,0.060488869167842754,2280.9907550436033,0.008043161691672577
musica_estresante,Fp1,8,16.0,18.0,1101847.56043899,845383.5737349321,0.7672418618398725,206857.70085250912,0.18773713195870254,19733.62030200831,0.017909573892550244,28119.804324416018,0.02552059407674573,1752.861225124359,0.00159083823212895
musica_estresante,Fp1,9,18.0,20.0,76829.1812693247,36253.63733482253,0.4718732743973335,2564.260564205737,0.03337612768795129,8814.945309261728,0.11473433874507832,20414.150602829977,0.26570829293713505,8782.187458204735,0.11430796623250189
musica_estresante,Fp1,10,20.0,22.0,69214.86733581958,42895.12797140087,0.6197386431917943,10745.65646480667,0.15525069798473276,4533.073663352606,0.06549277399259974,8522.002002593084,0.12312386529971486,2519.00723366635,0.036394019531158325
musica_estresante,Fp1,11,22.0,24.0,63824.153614329196,38103.25663618528,0.5970037122063879,17040.687402555297,0.2669943342379002,4901.433413915213,0.07679590149417649,3141.5028227707844,0.049221221823856416,637.2733389026216,0.009984830237678969
musica_estresante,Fp1,12,24.0,26.0,13063.721939155677,7507.8223435593145,0.5747077577528839,1278.4324524098267,0.09786127248912137,3193.1889849055474,0.24443179361730402,981.7030292735462,0.07514726919677493,102.57512900744199,0.007851906943915826
musica_estresante,Fp1,13,26.0,28.0,93128.6678097833,71246.75849030784,0.7650357313800559,6566.15669263756,0.07050628820385398,6931.359428302269,0.07442777386722287,6178.337972930001,0.06634195590072596,2206.0552256056617,0.023688250648141583
musica_estresante,Fp1,14,28.0,30.0,105229.76638990556,75157.2766797769,0.7142206930432429,14632.8825971079,0.1390564960763003,6877.926136502317,0.0653610320773467,7126.7174297836855,0.06772529935472074,1434.9635467347618,0.013636479448389372
musica_estresante,Fp1,15,30.0,32.0,171724.4879331585,145634.81751617396,0.8480725100363112,16847.34315832262,0.098106818433957,2333.0890911120837,0.013586234084565784,5838.069751868829,0.033996722436821135,1071.1684156810368,0.006237715008345083
musica_estresante,Fp1,16,32.0,34.0,30604.15644317849,10403.830818328373,0.33994829550831596,11516.532511633453,0.3763061574010621,2216.917478123189,0.07243844417797468,4228.820673735,0.13817798512389917,2238.05496135848,0.0731291177887483
musica_estresante,Fp1,17,34.0,36.0,77903.13309353177,69147.2042810295,0.8876049208189128,2200.161651926165,0.028242274277783093,1983.8649101620092,0.025465791058495026,3267.1022238107435,0.041938008063015994,1304.8000266033387,0.016749005781792815
musica_estresante,Fp1,18,36.0,38.0,29160.931407051754,23029.082610894176,0.7897238359583136,1054.460291812469,0.03616003470854423,2630.829352303341,0.09021760366910463,1906.9557302914757,0.0653941982741447,539.6034217502905,0.018504327389892716
musica_estresante,Fp1,19,38.0,40.0,58270.85071101652,37944.98864215357,0.6511830216849708,7183.491146062845,0.12327760893157433,947.5261957539518,0.016260723572632092,8591.109813637393,0.14743408940850047,3603.7349134087617,0.06184455640232226
musica_estresante,Fp1,20,40.0,42.0,658084.4146652796,544346.1835459709,0.8271677180242004,37939.29571681788,0.05765110808180267,29342.856949631518,0.04458828730134284,35318.75832013405,0.05366903931025046,11137.320132725123,0.01692384728240355
musica_estresante,Fp1,21,42.0,44.0,83096.40240389499,75918.68441285283,0.9136217960898664,1826.536939440011,0.021980938844524463,702.6008524273116,0.008455249951884541,3315.408334526699,0.03989833781746604,1333.1718646481152,0.01604367729625832
musica_estresante,Fp1,22,44.0,46.0,161802.72439090395,125790.52719684746,0.7774314534590062,10996.131399597909,0.06796011279162416,5370.229202997629,0.03318998010208737,9759.61647224699,0.06031799840816305,9886.220119213982,0.06110045523911929
musica_estresante,Fp1,23,46.0,48.0,508236.35127614124,417291.7458357308,0.8210584402078762,44536.08110332667,0.08762868100933768,12737.26205257221,0.02506169033480182,24596.303286977265,0.04839540348740875,9074.958997534382,0.01785578496057568
musica_estresante,Fp1,24,48.0,50.0,20153.53996749645,5690.803582058447,0.2823724065963872,1370.9580533973522,0.0680256697140268,1143.8572664933513,0.056757138861865446,6871.148569880733,0.3409400324192422,5076.772495666564,0.25190475240847826
musica_estresante,Fp1,25,50.0,52.0,82686.93499318691,67181.54098779785,0.8124807261671189,5992.118309239875,0.07246753443858577,3723.51301421402,0.04503145526582674,3618.008472405166,0.04375550348677546,2171.754209529982,0.026264780641692985
musica_estresante,Fp1,26,52.0,54.0,14847.694761743294,4670.28653123633,0.3145462380644996,2159.7715522364992,0.1454617425057381,2176.397801973318,0.14658152911258956,4431.721411147265,0.298478752578217,1409.5174651498824,0.0949317377389558
musica_estresante,Fp1,27,54.0,56.0,34789.133565926946,25254.26842326439,0.7259240410631795,4741.115150563792,0.1362814955301824,1656.8416324154207,0.04762526290790291,2023.8331401781609,0.05817428986389982,1113.0752195051803,0.031994910634835255
musica_estresante,Fp1,28,56.0,58.0,39920.77563379302,31396.651000000482,0.7864739725503518,3590.4791235291987,0.08994011430203402,2189.6743498834626,0.0548504961419111,2158.1726061776053,0.054061389637698014,585.7985542022682,0.014674027368005056
musica_estresante,Fp1,29,58.0,60.0,18494.565149412658,9223.213346752229,0.49869857832505654,2525.2097416077286,0.13653793539925013,1634.8133464352345,0.08839425708190561,2514.2392869197542,0.13594476358908067,2597.089427697714,0.1404244656047072
musica_estresante,Fp1,30,60.0,62.0,88233.33568681986,76370.4769408587,0.8655512833826454,5294.930044969247,0.0600105391432027,881.5812756861231,0.009991476224079922,4572.562832592193,0.051823529021075364,1113.784592713599,0.0126231722289966
musica_estresante,Fp1,31,62.0,64.0,17074.269433660684,9544.181088456255,0.5589803490883536,1885.8444157990837,0.11044949379100684,2715.462360504713,0.15903827516926586,1996.9782555448535,0.11695834268656648,931.8033133557802,0.05457353926480729
musica_estresante,Fp1,32,64.0,66.0,18793.701391808383,6482.065586903402,0.3449062774685109,1682.1640788458228,0.08950680037829208,5762.476358167503,0.306617426659721,2752.338050406153,0.14645002562431983,2114.6573174854984,0.112519469869156
musica_estresante,Fp1,33,66.0,68.0,101609.51985345864,33954.20489760214,0.3341636191822472,19049.742990418745,0.18747990363395384,10204.951684693971,0.1004330273325921,28801.59649195464,0.2834537210046099,9599.023788789149,0.09446972884659698
musica_estresante,Fp1,34,68.0,70.0,51061.733929763286,33187.84163623314,0.6499552420582478,7922.57632059093,0.15515682118215246,2165.761209550046,0.042414564545126994,4368.197284712032,0.0855473746880707,3417.3574786771396,0.06692599752640209
musica_estresante,Fp1,35,70.0,72.0,17540.073967435637,2402.7786752853694,0.13698794427813102,470.86923599952604,0.02684533924279495,1247.5921094047233,0.07112809853145229,9031.591454009025,0.5149118225371684,4387.242492736994,0.2501267954104534
musica_estresante,Fp1,36,72.0,74.0,18574.975574458524,3836.2296352475396,0.20652676607136636,3437.5543654352014,0.18506373543564722,2787.620219348505,0.15007396419845717,4995.350385206359,0.26892904193506467,3518.2209692209217,0.1894064923594647
musica_estresante,Fp1,37,74.0,76.0,30941.18207964866,7064.110653370771,0.22830771737118402,2302.728414726614,0.07442276797308327,3586.2046685740083,0.1159039321556111,7254.514322080462,0.23446144699339289,10733.624020896808,0.34690413550672883
musica_estresante,Fp1,38,76.0,78.0,76486.47262060155,15449.60419884195,0.20199132826371988,4212.57123271504,0.05507602963481923,3280.9962851956916,0.04289642563947914,34993.2105801789,0.45750848981828346,18550.090323669963,0.24252772664369826
musica_estresante,Fp1,39,78.0,80.0,197396.3508114235,173342.69000591623,0.8781453623299946,4267.337090510495,0.02161811539559393,5105.904744026503,0.025866257015583188,10353.944388614747,0.05245256229942198,4326.474582355548,0.021917702959406333
musica_estresante,Fp1,40,80.0,82.0,25334.593434102833,9107.735244700905,0.3594979831979859,2685.639234637445,0.10600680218622781,2494.4968868869996,0.09846208479229683,7829.76667306543,0.3090543644772211,3216.955394812052,0.12697876534626826
musica_estresante,Fp1,41,82.0,84.0,23344.725943046844,6560.227006467377,0.2810153789113691,1958.7158456046843,0.08390399828994702,2835.442487599488,0.12145966050391847,8160.692114624155,0.3495732669783083,3829.648488751137,0.16404769531645697
musica_estresante,Fp1,42,84.0,86.0,49612.09736000271,19572.625838104836,0.39451317077121384,18044.120700551197,0.3637040492284927,4620.217120030399,0.09312682522781672,5350.665766628714,0.10785002149379846,2024.4679346875614,0.040805933278678284
musica_estresante,Fp1,43,86.0,88.0,24381.169397423168,12727.19857374017,0.522009357561221,1463.319736910499,0.060018439356118676,3675.0174210271753,0.15073179473563666,4807.2440703647,0.1971703650470832,1708.3895953806207,0.0700700432999403
musica_estresante,Fp1,44,88.0,90.0,106344.22895664898,90258.21305742496,0.8487363530955548,9467.966377382478,0.089031313408103,2198.845005087275,0.02067667448116653,3854.749238933502,0.03624784604442318,564.4552778207492,0.005307812970752257
musica_estresante,Fp1,45,90.0,92.0,251504.71552274923,230185.45834330606,0.9152331711350565,10152.864026163967,0.040368483768033425,3759.0293171965704,0.014946158402571012,4755.424509861567,0.018907894032831468,2651.9393262210638,0.01054429266150753
musica_estresante,Fp1,46,92.0,94.0,64557.1047313671,47096.63259547723,0.7295344608692442,6176.566860487405,0.0956760202643711,7274.475833869235,0.11268280794406045,2900.6492748035794,0.04493152669831873,1108.7801667296555,0.017175184224005633
musica_estresante,Fp1,47,94.0,96.0,172481.8296037595,150417.1537895592,0.872075360837201,8807.410374757665,0.05106283018327684,9422.793809564762,0.05463064620320666,2948.3943900569843,0.017093941992790174,886.0772398208833,0.005137220783525187
musica_estresante,Fp2,0,0.0,2.0,483145.0227647208,463938.11871351494,0.9602460893805811,13342.600884044747,0.02761614061072973,882.2616766064768,0.0018260804417644092,2735.1527107004486,0.005661142269559088,2246.8887798541027,0.004650547297365578
musica_estresante,Fp2,1,2.0,4.0,77883.89722611831,40783.01870145095,0.5236386487317997,5775.474297084438,0.074154921656227,4713.844677462482,0.06052399591377532,11524.760604998424,0.14797359936340737,15086.79894512201,0.1937088343347906
musica_estresante,Fp2,2,4.0,6.0,533207.4923566346,454370.9345384849,0.8521465678028769,64044.37235883322,0.12011153871033248,4956.638675039013,0.009295890898179233,8346.045303239503,0.015652528186264253,1489.5014810377943,0.0027934744023468162
musica_estresante,Fp2,3,6.0,8.0,658502.2259814008,309564.8463159491,0.4701044796843142,211371.380698538,0.320988103545922,96680.06296740806,0.14681812627637003,38107.996095139235,0.05787071719969491,2777.9399043664052,0.004218573293698884
musica_estresante,Fp2,4,8.0,10.0,273419.9871075809,236079.1713042676,0.8634305553213963,16215.369214759547,0.05930572006200624,12449.860163186104,0.04553383348045999,7164.998735398862,0.026205102308704646,1510.5876899687612,0.00552478882743272
musica_estresante,Fp2,5,10.0,12.0,2166988.534370755,1665512.5530998695,0.7685839249645579,286511.74186784757,0.1322165472144707,107289.37733859177,0.04951081910996184,92677.3415219852,0.042767804283236156,14997.52054246079,0.006920904427773419
musica_estresante,Fp2,6,12.0,14.0,1890151.4978346056,1574418.9475422336,0.8329591301786754,150763.120302123,0.07976245315512548,74972.14490298694,0.03966462211567511,80347.3274300085,0.04250840608388056,9649.95765725373,0.005105388466643499
musica_estresante,Fp2,7,14.0,16.0,238615.94662904527,166674.44946349668,0.6985050740242874,40885.0788285094,0.1713426089332988,13741.97937283707,0.05759036462973905,14166.185315312801,0.05936814163277903,3148.2536488892993,0.013193810779895636
musica_estresante,Fp2,8,16.0,18.0,266449.1604627995,236119.76036231723,0.8861719059358165,17421.168968195958,0.06538271292706223,5320.079936636527,0.0199665854731762,6998.445331403483,0.026265593478499914,589.7058642462315,0.002213202185444918
musica_estresante,Fp2,9,18.0,20.0,162416.26081671566,82991.25317242728,0.5109787206964559,15601.440903069884,0.09605836770664164,12355.130873366114,0.07607077524896781,31637.23496928865,0.19479105608145234,19831.20089856374,0.1221010802664824
musica_estresante,Fp2,10,20.0,22.0,101345.50007423724,70178.87144940904,0.6924715098154518,15658.507521785064,0.15450619425938944,6943.072837688199,0.06850894053117587,6921.477724236123,0.0682958564432168,1643.5705411188087,0.016217498950766105
musica_estresante,Fp2,11,22.0,24.0,619601.7796064748,568503.5916837463,0.9175305985157398,41886.983311953794,0.06760307134456152,2458.5552411997223,0.003967960264351104,5946.779494136956,0.00959774437367483,805.8698754379094,0.0013006255016726038
musica_estresante,Fp2,12,24.0,26.0,113426.86032817831,89627.0429101991,0.7901747668134416,13124.239167397895,0.11570662477499147,3376.8068270864746,0.029770786366794852,5641.726880114464,0.0497388966228214,1657.044543380374,0.014608925421950688
musica_estresante,Fp2,13,26.0,28.0,83430.98327167326,50387.56263818725,0.6039430516372085,19235.166469192325,0.23055183715811614,5627.731503031518,0.06745373579867975,6734.604815318222,0.08072066936318578,1445.9178459439547,0.017330706042809844
musica_estresante,Fp2,14,28.0,30.0,62484.449124794024,43147.93176785299,0.6905387239899945,10573.282840985778,0.16921462842488702,3574.193929835079,0.05720133537060868,4227.226538596251,0.06765245749632247,961.8140475239318,0.015392854718187488
musica_estresante,Fp2,15,30.0,32.0,215977.62886959102,138989.18030966885,0.6435350783186513,58365.6564530086,0.2702393611712917,10477.849947583683,0.048513589126910416,6537.753828645122,0.030270513954909047,1607.1883306847528,0.007441457428237559
musica_estresante,Fp2,16,32.0,34.0,119681.10174003954,92066.76527658966,0.7692673608283517,18652.60061482431,0.15585251425358534,3085.8619391308275,0.025784036863511314,3727.509528976631,0.03114534771808159,2148.3643805180877,0.017950740336469918
musica_estresante,Fp2,17,34.0,36.0,121155.51840296957,104781.86380957482,0.8648542401598652,10804.681223408727,0.08918026488460719,2177.8350147096803,0.01797553296306395,2056.5548867207513,0.016974504453693497,1334.5834685555772,0.011015457538769988
musica_estresante,Fp2,18,36.0,38.0,52592.34442364986,46092.68055233598,0.8764142587187823,2250.3487710925297,0.042788523610303004,1453.0052637937056,0.0276276952419013,2040.7885330777083,0.038803908733150164,755.5213033499284,0.014365613695862998
musica_estresante,Fp2,19,38.0,40.0,59947.23390840418,46685.462060986334,0.7787759170392908,4400.021354646359,0.07339823821344836,1827.6473665179442,0.030487601301345795,5104.3902924354425,0.0851480537072761,1929.712833818111,0.032190189738639116
musica_estresante,Fp2,20,40.0,42.0,884211.2635441982,820723.5372967821,0.9281984647052139,37106.0834165588,0.04196517839845863,15528.515451919231,0.017561996880333816,6960.667998141684,0.007872177481930196,3892.4593807965252,0.004402182534063543
musica_estresante,Fp2,21,42.0,44.0,16855.080816308004,9759.696943131374,0.5790359031496577,2458.6926295491367,0.1458724912888135,1571.7868601180166,0.09325300051941883,2117.5332873196535,0.125631749286592,947.3710961898196,0.05620685575551782
musica_estresante,Fp2,22,44.0,46.0,214313.05533612802,205575.4973476635,0.9592299313041823,2206.2849157688547,0.010294682758866571,2191.086649277118,0.010223766563547067,3035.530044260604,0.014163999666281117,1304.6563791579485,0.00608761970712297
musica_estresante,Fp2,23,46.0,48.0,465452.30058930407,430988.03647046455,0.9259553254432201,26417.118798678388,0.05675580239958415,2984.0080079176437,0.006410985624390778,3153.0967496390012,0.0067742639700070235,1910.0405626044924,0.004103622562797973
musica_estresante,Fp2,24,48.0,50.0,11892.25397220982,1603.1718277346135,0.13480807183238383,2179.708406807951,0.1832880807878439,2211.2838728542874,0.18594320959018218,3579.0943511740415,0.300960134179591,2318.9955136389276,0.19500050360999913
musica_estresante,Fp2,25,50.0,52.0,22790.446687330394,15010.636666713275,0.6586372295659282,1820.2006451349546,0.07986682622358762,1967.5613588194974,0.0863327246636767,2593.8470862483896,0.11381291125330836,1398.2009304142725,0.061350308293498995
musica_estresante,Fp2,26,52.0,54.0,14039.50868304492,6024.510289162375,0.4291111907953011,840.4956974985948,0.05986646089073156,4445.932812902153,0.3166729629414574,2017.4185438458103,0.1436958079795331,711.1513396359861,0.05065357739297684
musica_estresante,Fp2,27,54.0,56.0,19252.46945990947,13066.328740791907,0.6786832602436108,3876.9673322287363,0.20137506725056595,802.988188162352,0.041708321617362425,1174.5343234051365,0.061006943854705876,331.65087532133737,0.017226407033754977
musica_estresante,Fp2,28,56.0,58.0,80390.78280946882,67719.48175677954,0.8423786831044916,6778.981610711041,0.08432535887575136,2468.2999732442013,0.030703768354815336,3031.7701973522726,0.03771290801506135,392.24927138176065,0.004879281649880385
musica_estresante,Fp2,29,58.0,60.0,19614.434345446487,10445.368167650804,0.5325347641277103,696.7534005239364,0.035522482486765594,2070.7017253686063,0.10557030036654215,4500.726149495722,0.2294599003075799,1900.8849024074177,0.09691255271140206
musica_estresante,Fp2,30,60.0,62.0,61522.02228614799,50128.656071061036,0.8148083272995362,3989.9041830553097,0.06485326773716373,3934.293521108602,0.06394935301069303,2722.223695645991,0.044247955357912774,746.9448152770494,0.012141096594694157
musica_estresante,Fp2,31,62.0,64.0,46071.273368910275,34588.48582542046,0.7507603609836708,4111.232491598014,0.08923635469499196,4393.322621908767,0.09535926187083556,1779.1270761452547,0.03861684182026195,1199.10535383778,0.026027180630239708
musica_estresante,Fp2,32,64.0,66.0,24654.59028401292,8973.564822455937,0.36397136269892816,7915.225092473673,0.3210446817932415,5354.526708897176,0.217181735620619,1606.7546479418297,0.06517060837079566,804.5190122443039,0.03263161151641559
musica_estresante,Fp2,33,66.0,68.0,143323.86976179082,107847.08657618224,0.7524712161025779,16529.480574264235,0.11532957212037881,3905.383819090717,0.0272486629448507,8226.631330068903,0.05739889205993284,6815.2874621847595,0.04755165677225992
musica_estresante,Fp2,34,68.0,70.0,29243.14276095294,14988.101115963835,0.5125338695120272,5547.525042421775,0.18970344903657677,4316.543972304842,0.14760875763560305,2885.6158774602704,0.09867666758831764,1505.356752802212,0.05147725622747523
musica_estresante,Fp2,35,70.0,72.0,15570.384651143124,6839.474193660319,0.4392617361034936,2287.2804328649963,0.14689941733051998,3081.662335194904,0.19791818919313972,2341.2253381772375,0.1503640013161366,1020.742351245667,0.06555665605671004
musica_estresante,Fp2,36,72.0,74.0,18513.58897983064,10252.806892785333,0.5537989907821278,1324.9289304182548,0.0715652125507204,3478.088308389297,0.1878667778667037,2453.416458603849,0.13251976487523234,1004.3483896339111,0.054249253925215894
musica_estresante,Fp2,37,74.0,76.0,21673.957772940834,6597.694530535366,0.3044065416964295,5384.987054839149,0.24845425608248228,4839.4156090390015,0.2232825061180492,2837.390084238794,0.13091241175071286,2014.4704942885248,0.09294428435232625
musica_estresante,Fp2,38,76.0,78.0,24341.04685403619,2586.1692634102906,0.10624724889272609,3570.030886921116,0.1466671054999896,2810.4422536233938,0.11546102640845832,10407.458006296423,0.4275682171233599,4966.946443784971,0.20405640207546621
musica_estresante,Fp2,39,78.0,80.0,110793.87539608614,96563.58116222051,0.8715606419308596,3245.2894604614035,0.029291235177572327,5289.063275932211,0.047737866890420644,4201.063855011142,0.03791783471778032,1494.8776424608723,0.013492421283367076
musica_estresante,Fp2,40,80.0,82.0,24813.521191619435,11841.106922852565,0.477203812849093,2670.326265861877,0.10761577307954817,3110.019822944999,0.12533569092948335,4441.2635831280795,0.1789856243630622,2750.8045968319175,0.11085909877881336
musica_estresante,Fp2,41,82.0,84.0,22964.82920609357,5914.150098110362,0.2575307678117231,4555.3026355255015,0.1983599614281817,5252.750041016567,0.22873020277558967,4752.386000651912,0.20694192663061026,2490.240430789229,0.10843714135389518
musica_estresante,Fp2,42,84.0,86.0,39025.80947719687,15087.18750981629,0.386595120304471,10681.258278178173,0.27369728959547474,7085.6297045511465,0.18156265813503097,5041.5235123358725,0.12918434184643063,1130.2104723153798,0.028960590118592464
musica_estresante,Fp2,43,86.0,88.0,19217.772797857193,10058.111746875997,0.5233755156059233,2965.0576945837165,0.15428726969414086,2518.12110557582,0.13103085003984405,2337.6216101780246,0.12163852881217706,1338.860640643631,0.06966783584791449
musica_estresante,Fp2,44,88.0,90.0,121260.33468285055,103368.2024321983,0.8524485991445753,10913.04732287869,0.08999684316739798,3545.4514892005745,0.029238344908691698,2710.3384893602233,0.02235140201821938,723.2949492127628,0.005964810761115737
musica_estresante,Fp2,45,90.0,92.0,223717.6945022929,198713.03946990924,0.8882312143971813,11637.13800076207,0.05201706564450046,4209.809068183276,0.018817506042822778,6587.076377049064,0.02944369863860524,2570.6315863892455,0.011490515276890174
musica_estresante,Fp2,46,92.0,94.0,38527.06301825264,18507.00616335681,0.4803637940060187,7049.585426040563,0.1829774935790133,10472.950623943705,0.27183361002581546,1890.722223377674,0.049075171457578344,606.7985815338905,0.015749930931574323
musica_estresante,Fp2,47,94.0,96.0,127131.19491112304,102375.83104786783,0.8052770299173103,14904.412950632577,0.11723647340097919,5883.149597248311,0.046276207828937654,2808.05814349728,0.022087876586548122,1159.7431718770222,0.009122412266224624
