condition,channel,window,t_start_s,t_stop_s,p2p_uv,rms_uv,total_1_45,theta_4_8,rel_theta_4_8,alpha_8_13,rel_alpha_8_13,beta_13_30,rel_beta_13_30,gamma_baja_30_45,rel_gamma_baja_30_45,bad_by_p2p,bad_by_high_freq,bad_window,use_for_clean_analysis
musica_relax,Fp2,27,54.0,58.0,447.19071937713414,62.55226700305036,2642.3309668801376,211.78342098343114,0.08015022479696736,252.67762159988382,0.09562678739606426,331.72151470997727,0.1255412432688736,164.80964684790118,0.06237282494648875,False,False,False,True
musica_relax,Fp2,28,56.0,60.0,447.19071937713414,65.14525600967822,2708.7325124772333,212.43027129148751,0.07842423359005367,336.04381999047797,0.12405943312695494,400.35507451281967,0.14780162776083067,140.26671992243251,0.051783156615251597,False,False,False,True
musica_relax,Fp2,29,58.0,62.0,652.132264470245,101.46331460366748,4638.224547261523,324.3779992318689,0.06993581184494108,265.0755327317501,0.05715021556863922,368.0731183096241,0.07935646809659958,140.96463828564276,0.030391939167514082,False,False,False,True
musica_relax,Fp2,30,60.0,64.0,652.132264470245,102.81816888734437,7056.590387982122,293.6401916231322,0.041612191650407034,168.66696467689076,0.023902048355271217,341.66497854423056,0.048417856182514214,132.98843668734457,0.01884599068040472,False,False,False,True
musica_relax,Fp2,31,62.0,66.0,549.625263044775,75.34723139185131,1568.4524596952665,247.73297282048264,0.15794739030127475,114.30395409446018,0.07287690065956363,264.06904852320184,0.1683628004730903,133.9747053159648,0.08541840365502353,False,False,False,True
musica_estres,Fp1,0,0.0,4.0,819.750450719953,174.51410023907013,19586.899625194757,386.29980251512814,0.01972235575344595,245.86157090811858,0.012552347518637673,637.050591410468,0.03252432000984094,863.2161905277513,0.04407109890007251,False,False,False,True
musica_estres,Fp1,1,2.0,6.0,819.750450719953,181.95438990072074,27046.21934190958,957.4863359754809,0.03540185501978105,979.2928611402901,0.03620812390672374,1016.5176423141758,0.03758446344990728,681.0806238703152,0.02518210087925095,False,False,False,True
musica_estres,Fp1,2,4.0,8.0,1295.4151626495413,216.44993301232205,39076.51186216812,6704.62309379078,0.17157680597079736,588.4399022294685,0.015058659900480165,878.8769491260981,0.022491182227986472,190.7688752029749,0.004881932038250005,False,False,False,True
musica_estres,Fp1,3,6.0,10.0,1295.4151626495413,207.21564271956825,34073.68904299683,6491.503828879758,0.1905136781840168,519.4806616177937,0.0152458003875739,916.0738961657179,0.026885081184187146,231.94073317036646,0.006807033217849866,False,False,False,True
musica_estres,Fp1,4,8.0,12.0,1313.2368024808216,287.8672908443573,53369.67883062916,17086.052285755097,0.3201453083496788,3474.2906757522665,0.06509858691070765,1936.8123091523157,0.03629049961681179,742.9118100361229,0.01392011018829219,False,False,False,True
musica_estres,Fp1,5,10.0,14.0,1574.8185587702033,401.43046868674503,125934.08871386765,32439.125073737632,0.2575881193490186,11031.886929937047,0.08760048246350818,5780.572502989512,0.0459015709092352,1430.4233335772076,0.011358507836803776,True,True,True,False
musica_estres,Fp1,6,12.0,16.0,1574.8185587702033,364.47507866521727,100901.57971348874,12266.255566193027,0.12156653643107679,8408.537876248412,0.08333405582077662,4071.5762010607464,0.040351956952725976,621.7898700791358,0.006162340290852885,True,False,True,False
musica_estres,Fp1,7,14.0,18.0,1322.9337168393706,342.64404973620316,61646.13924372867,12305.513377772117,0.19961531295772056,2885.1046065099213,0.046801059107743334,1862.6133522238235,0.030214598595698906,217.8444225325074,0.0035337885746781613,False,False,False,True
musica_estres,Fp1,8,16.0,20.0,1322.9337168393706,281.04707585915713,64120.71775966754,8042.835185360148,0.12543270671899992,1561.209838645228,0.024347978207243992,2302.6284824602503,0.03591083448396179,690.9047227235553,0.010775062208647641,False,False,False,True
musica_estres,Fp1,9,18.0,22.0,673.6404309634462,118.7353170416261,7143.013958506704,536.2016900120292,0.0750665885754654,684.7456638276732,0.09586228835689185,1226.2595129710503,0.1716725628837226,652.3683261707606,0.0913295605972948,False,False,False,True
musica_estres,Fp1,10,20.0,24.0,944.7820927936109,156.41044498595107,6177.445281769228,1152.5266710902235,0.1865701141038903,744.3987889147224,0.12050269244983514,667.4549439103604,0.10804708313323991,241.31898523676753,0.03906452817136949,False,False,False,True
musica_estres,Fp1,11,22.0,26.0,944.7820927936109,153.39266165294595,13161.464028014816,2530.0983250537856,0.1922353257713844,1115.6402871672567,0.08476566777013272,240.976559344977,0.01830925183034704,66.84002383742593,0.00507846419631993,False,False,False,True
musica_estres,Fp1,12,24.0,28.0,509.97895651097974,91.84194626054678,4471.4640537924,453.17754769683523,0.10134880706744809,419.29150650256247,0.09377051933291226,394.91637664647317,0.08831925559404447,176.72378407929338,0.039522577382548336,False,False,False,True
musica_estres,Fp1,13,26.0,30.0,608.5747792195787,100.47838328239233,9017.418559775422,769.4144747542763,0.08532535887670256,599.6780428335284,0.06650218561535456,625.5741753918865,0.06937397562783937,237.05296919188623,0.02628834046246047,False,False,False,True
musica_estres,Fp1,14,28.0,32.0,631.878918195479,133.0945796120888,11385.794285365708,1342.3853272747313,0.11790001589964738,465.84144999523244,0.040914268984640255,570.9486254506936,0.05014570008387912,146.38906919157378,0.01285716793423269,False,False,False,True
musica_estres,Fp1,15,30.0,34.0,614.141629624991,129.82696199066416,10911.823296008613,1342.7061515884511,0.12305057689850912,338.38340009583777,0.031010711126490977,666.2240978528096,0.06105524986795788,356.50472724689126,0.03267141682703893,False,False,False,True
musica_estres,Fp1,16,32.0,36.0,487.76037753416676,87.90372270502428,4461.1234626675505,601.6462416102514,0.13486428847913887,211.7771091263163,0.047471698754484405,342.5167737772545,0.07677814269064075,181.79415505293122,0.04075075630034828,False,False,False,True
musica_estres,Fp1,17,34.0,38.0,396.6056133712193,75.34169479749373,4070.710774076667,199.8814934977718,0.04910235695708685,233.99057892596602,0.05748150431518697,278.3443424177159,0.06837733208418643,106.10724224704249,0.02606602338902599,False,False,False,True
musica_estres,Fp1,18,36.0,40.0,320.181087107306,67.40556915168838,3623.1602402260323,377.1075346972223,0.1040824886822274,183.45513707278346,0.05063401144558225,406.639177461519,0.11223328544700266,185.6800256552997,0.05124808546798249,False,False,False,True
musica_estres,Fp1,19,38.0,42.0,1003.636394743561,188.15440189166057,25409.181263141352,1766.8662058316177,0.06953652648362346,1110.0628676494257,0.04368747092452313,1507.0404819056293,0.05931086351419546,690.59619278994,0.027179002173978794,False,False,False,True
musica_estres,Fp1,20,40.0,44.0,1003.636394743561,193.27664450697233,26959.254255599335,1496.8039396989411,0.055520969738547594,1044.4896604596702,0.03874326977137113,1360.9552319648963,0.05048193169817489,665.0339139661126,0.02466811239142446,False,False,False,True
musica_estres,Fp1,21,42.0,46.0,814.1121673171609,134.43180606256925,8233.822907706419,478.13624719014626,0.058069775431122794,246.54823865092467,0.029943349694850574,539.2319935523774,0.06548987020933922,524.850943422415,0.06374328781484752,False,False,False,True
musica_estres,Fp1,22,44.0,48.0,947.6273089610745,172.61333162251762,28262.25673467243,2497.8412934874386,0.0883808153374766,823.0023571235466,0.02912019251859243,1829.0777892741487,0.06471803743224146,1159.6255451531827,0.041030889926441785,False,False,False,True
musica_estres,Fp1,23,46.0,50.0,845.8953504483901,132.88332187766594,17988.54434058797,1611.8252622088044,0.08960287345608091,498.44840296430306,0.027709212792701762,1519.7513242344126,0.0844843971507668,812.2613918032021,0.045154370271666605,False,False,False,True
musica_estres,Fp1,24,48.0,52.0,414.43999091243455,65.55848355516213,3897.2533716017683,275.0063320665763,0.07056413988130028,267.7791742588037,0.06870971649162926,498.1354232712404,0.1278170485144791,369.23934993742984,0.0947434807877715,False,False,False,True
musica_estres,Fp1,25,50.0,54.0,381.89402750459595,62.96521745999034,3710.2034466177797,328.48800576703013,0.0885363863446571,242.76230900375504,0.06543099657380165,383.4326875757732,0.10334546153400571,239.345867681829,0.06451017339763851,False,False,False,True
musica_estres,Fp1,26,52.0,56.0,375.9541323259799,55.36459042820727,2789.481596900916,450.8554555643559,0.16162696899138945,269.0472045859488,0.0964506110686865,293.3789230777395,0.10517327786054596,135.85942846044898,0.04870418525484712,False,False,False,True
musica_estres,Fp1,27,54.0,58.0,375.9541323259799,59.34645516078094,3027.7775860703478,383.3953349356454,0.1266259901980586,210.4741198708556,0.06951439261561579,193.27541877287672,0.06383408730616917,100.32899555586565,0.03313618411650881,False,False,False,True
musica_estres,Fp1,28,56.0,60.0,320.457584155419,53.43400937271596,2791.286828085128,318.96972155751155,0.11427335892110034,192.4777362401416,0.06895663115072438,338.5794869417929,0.12129870837174565,219.86220359179526,0.07876732744897615,False,False,False,True
musica_estres,Fp1,29,58.0,62.0,715.6220338317663,94.41202833960266,7683.649264686819,646.724893504226,0.08416897638424235,103.17248183717936,0.013427536614841126,324.12014759565733,0.04218310029913479,208.8579701834034,0.02718213221200647,False,False,False,True
musica_estres,Fp1,30,60.0,64.0,715.6220338317663,92.82617372644663,3562.867016540529,326.50773067038136,0.09164185167579274,235.4324517723166,0.06607949459784122,339.63132057424514,0.09532528691009641,161.03235808558838,0.04519740909161058,False,False,False,True
musica_estres,Fp1,31,62.0,66.0,311.33543296547066,44.968815481560526,1584.486612261396,217.76308735650395,0.13743447604502645,337.3902942175006,0.2129335089401441,259.6460650502211,0.16386762945232558,176.5906456421107,0.11144975557103551,False,False,False,True
musica_estres,Fp1,32,64.0,68.0,707.6500345136942,69.173520707817,4915.529675735354,852.796132261996,0.17349018081849324,586.6096019555143,0.11933802472014546,1228.8684341757112,0.24999715498449812,680.655035968273,0.13847033399639647,False,False,False,True
musica_estres,Fp1,33,66.0,70.0,707.6500345136942,76.20202947172287,6619.464972899233,950.1200451693893,0.14353426584463821,623.0765415949395,0.09412793090466959,1622.620290254141,0.24512861642101208,1156.521483249039,0.17471525085244144,False,False,False,True
musica_estres,Fp1,34,68.0,72.0,361.34348591900095,59.03775013579953,3448.0122393350794,326.4541282388109,0.09467893544999853,221.18118103346424,0.0641474466100263,749.4514907580166,0.2173575494333344,631.6835800102631,0.18320224412314676,False,False,False,True
musica_estres,Fp1,35,70.0,74.0,341.8280001830291,49.73684488522921,1996.1342611839518,184.3325240087442,0.09234475235118327,203.42934287446033,0.10191165335431988,572.3250645272622,0.2867167182370806,375.88220306191744,0.18830507064137725,False,False,False,True
musica_estres,Fp1,36,72.0,76.0,558.348751928315,67.08424785666011,2508.452205892395,285.51239735261544,0.11382014641616141,263.62332247731115,0.10509401847803028,806.3538936467774,0.32145475674307805,805.4956115153823,0.3211126006799173,False,False,False,True
musica_estres,Fp1,37,74.0,78.0,684.0080209565693,88.37193499244708,7494.3333552946515,493.6855131303541,0.06587450674069249,353.8733378771814,0.04721878799628981,1830.2623591429851,0.2442195019053867,1589.0487123466448,0.21203336401149037,False,True,True,False
musica_estres,Fp1,38,76.0,80.0,659.9992752185623,104.13966946855234,11782.839030482834,317.68549275108137,0.026961710325432778,529.8599875926014,0.04496878776174616,2998.0360172607957,0.25444088725176645,1740.18648036657,0.14768821638525442,False,True,True,False
musica_estres,Fp1,39,78.0,82.0,628.9954986238231,89.32694121953026,8283.17776526837,412.84459311744877,0.04984132959798586,341.86016909511034,0.041271620479828526,892.0274322808641,0.1076914509816708,486.03234951229916,0.05867703957172673,False,False,False,True
musica_estres,Fp1,40,80.0,84.0,362.51355386824855,51.75556031873364,2131.036195024865,190.01416629411557,0.0891651520221591,221.39819130446625,0.10389227166640545,710.1722845768528,0.33325209878406903,436.77863637944836,0.20496068410248286,False,False,False,True
musica_estres,Fp1,41,82.0,86.0,366.1821093506096,53.8886087498831,3155.642082401124,754.138195312235,0.23898090329002467,454.98111953711344,0.1441802041094974,630.1622288320651,0.19969382216901338,379.46601286214974,0.12025001662210517,False,False,False,True
musica_estres,Fp1,42,84.0,88.0,366.1821093506096,55.15993053145893,2909.9326420692582,770.7365505262707,0.2648640519658897,372.41027857896324,0.12797900308583832,406.275685676197,0.1396168694088031,206.5861966826428,0.07099346345547675,False,False,False,True
musica_estres,Fp1,43,86.0,90.0,792.2926322998633,121.76931408669974,4947.6210657738375,420.65852270041626,0.08502238087924843,254.34674933284438,0.05140788794282147,360.93557884608197,0.0729513384407966,142.10761233833807,0.028722412336990806,False,False,False,True
musica_estres,Fp1,44,88.0,92.0,817.4997777260887,171.6426187958191,26710.154959560514,1003.3370665691324,0.037563880407590164,261.2958743183862,0.009782641647492919,402.8331437217115,0.01508164757305248,190.81105435811378,0.007143764408967449,False,False,False,True
musica_estres,Fp1,45,90.0,94.0,709.0922627568611,137.7356445804398,11491.904486121388,617.6204338463494,0.05374395815700009,428.29834478099946,0.037269570530998525,319.7069228049915,0.027820186218141394,214.77589757318742,0.018689321498674936,False,False,False,True
musica_estres,Fp1,46,92.0,96.0,629.3635294146733,95.38882460269507,8308.681561021958,535.743517486815,0.06447996755587768,640.8978744409263,0.07713592941719344,321.3035081999329,0.03867081748652465,116.53926960367421,0.014026204849441844,False,False,False,True
musica_estres,Fp2,0,0.0,4.0,888.7255720881087,141.39969769514812,23327.27802987771,861.809427463676,0.036944277268863755,216.13802394775982,0.00926546267725403,602.6020808253882,0.025832507335556767,942.0265759664949,0.04038304746743027,False,False,False,True
musica_estres,Fp2,1,2.0,6.0,1034.0408523379515,212.40647525646787,24195.048926243908,2527.799762945818,0.10447591036709837,391.9210064639096,0.01619839693892085,733.5288579206724,0.030317312445069192,862.0021708148544,0.03562721337917433,False,False,False,True
musica_estres,Fp2,2,4.0,8.0,1312.9139092884714,303.01220885402387,77546.85666791436,16688.40094918116,0.2152040929350283,6347.876242184339,0.08185858866424982,2315.797117717632,0.029863197777761273,333.6091715988448,0.00430203345349623,False,False,False,True
musica_estres,Fp2,3,6.0,10.0,1312.9139092884714,274.1305247444126,37492.38800367186,8184.218864400669,0.21829014635181782,4062.795031827766,0.10836319712230309,1715.6575455639068,0.045760156578873605,361.17787108757153,0.009633365339444347,False,False,False,True
musica_estres,Fp2,4,8.0,12.0,1249.3775843103276,345.59325340793134,100677.42611603622,12762.156701329712,0.1267628424133592,4701.704937013458,0.04670068672191209,3799.4062631996158,0.03773841276812732,830.9577498777772,0.008253665016426355,False,False,False,True
musica_estres,Fp2,5,10.0,14.0,1530.7709163997642,433.3057541890965,181799.07591617724,16943.75947243002,0.09320047083320898,7989.889189631258,0.0439490088129776,9448.662369690212,0.05197310449502362,1493.4254162234788,0.00821470301043806,True,True,True,False
musica_estres,Fp2,6,12.0,16.0,1349.4318313907984,399.65950339246723,114034.93337267551,12398.413876213865,0.10872469961195866,4713.880504858032,0.04133716191557445,4992.974355045817,0.043784603606759405,904.4972296439103,0.007931755672517816,False,False,False,True
musica_estres,Fp2,7,14.0,18.0,1086.615528127275,361.52618797160443,43846.84191656096,3327.516925539422,0.07588954597623183,808.4159507903471,0.018437267439436914,923.5974048144891,0.021064171658521345,237.8057586067037,0.00542355499762651,False,False,False,True
musica_estres,Fp2,8,16.0,20.0,957.914370798833,265.73571820925173,22664.701698665245,2301.0474203878352,0.1015255991885985,1121.5685917089943,0.04948525714658071,1622.6419830551129,0.07159335272216145,867.9466358742227,0.0382950831391413,False,False,False,True
musica_estres,Fp2,9,18.0,22.0,911.3517761310197,146.97247179244303,19833.40009980202,1676.4278129777526,0.08452548753829088,874.2237454690019,0.04407835979054991,1493.1613734986533,0.07528519396498023,982.8291263328078,0.04955424291282354,False,False,False,True
musica_estres,Fp2,10,20.0,24.0,1015.7895249508622,263.20385522086184,32454.398496816837,2134.683538143754,0.06577486063570477,541.0544831289526,0.016671222028102596,669.5964588632454,0.020631917086028267,246.53107573146815,0.0075962300073331565,False,False,False,True
musica_estres,Fp2,11,22.0,26.0,1015.7895249508622,254.19895517731564,36924.71055878312,3267.2434955988547,0.08848392976290209,567.2873696450646,0.015363353187073972,723.0548686070864,0.01958186963865304,117.40989601311561,0.0031797106662813865,False,False,False,True
musica_estres,Fp2,12,24.0,28.0,626.9410708635584,109.39128943851101,7803.577835125305,1525.4037688425894,0.1954749220256987,636.8004614745428,0.08160365346882165,573.3951397183296,0.07347849304935168,184.30494520601854,0.023618005625115814,False,False,False,True
musica_estres,Fp2,13,26.0,30.0,676.8820033695072,103.05797067079077,9225.793418453832,1877.0971178484474,0.2034618631383829,491.5878457600814,0.0532840725413151,640.6018456861685,0.06943596248370454,194.82091075561306,0.021116981696763754,False,False,False,True
musica_estres,Fp2,14,28.0,32.0,815.6860414700105,165.6762986434982,14115.617383730278,2702.7417651584924,0.19147173599885786,700.8004447785871,0.04964716921176489,566.8396639550217,0.04015691616920444,195.6512484024715,0.013860622818239604,False,False,False,True
musica_estres,Fp2,15,30.0,34.0,815.6860414700105,169.40966118842732,17297.594883854686,3133.365470915132,0.1811445748356477,609.6963327292057,0.0352474628307018,1148.8658475973739,0.06641766414992803,401.0561671429408,0.023185660771676445,False,False,False,True
musica_estres,Fp2,16,32.0,36.0,583.6384674067374,114.93026664113177,8479.805593139328,1107.7562522108187,0.13063462835835057,419.80694709982413,0.049506671171739264,288.22302361031007,0.03398934332215114,180.18789098210323,0.02124905919162652,False,False,False,True
musica_estres,Fp2,17,34.0,38.0,583.6384674067374,104.32320409525069,6926.775371797075,488.12242394504733,0.07046892641162829,214.1525351175212,0.030916627669125885,197.90361130447502,0.02857081407753679,114.91783569004235,0.01659038001404515,False,False,False,True
musica_estres,Fp2,18,36.0,40.0,497.15324554886706,81.61595828476821,4295.205187944065,324.2236031546729,0.0754850092062459,146.6168230750716,0.03413499859950834,310.2125755337154,0.07222299330528634,140.81252994185562,0.03278365614222418,False,False,False,True
musica_estres,Fp2,19,38.0,42.0,1039.3659391327526,196.134462026977,30335.959287682428,1562.346038090417,0.05150145486662721,739.2688166224148,0.024369389792878133,468.00946396567906,0.015427547865799945,300.29309274273464,0.00989891533987736,False,False,False,True
musica_estres,Fp2,20,40.0,44.0,1039.3659391327526,191.32032925772563,33072.466564461116,1442.1717693535163,0.043606417034018255,623.9242295269738,0.018865367308207606,367.04003448391745,0.011098054442613903,250.91601373884725,0.0075868551639409814,False,False,False,True
musica_estres,Fp2,21,42.0,46.0,934.9357075741941,143.13388849480256,7002.480804425525,208.2863807039385,0.029744655718628003,167.28487436367163,0.02388937278599159,234.1272923085052,0.03343490669200238,135.62976599845345,0.019368816536096217,False,False,False,True
musica_estres,Fp2,22,44.0,48.0,942.035568066558,191.6563489772472,34058.066710537314,1447.2498907359336,0.04249360079760972,340.62475897419546,0.010001294608681023,372.19279881721206,0.01092818338693483,294.48482757330396,0.00864655149325292,False,False,False,True
musica_estres,Fp2,23,46.0,50.0,812.7927104556959,135.01720615768892,16199.475135683484,1010.1747776659131,0.062358488111799684,266.86634988756373,0.01647376520858521,520.8798280950962,0.03215411757061963,289.07854356137824,0.017844932699369306,False,False,False,True
musica_estres,Fp2,24,48.0,52.0,313.75790045793144,48.62219821914695,2007.4393446057447,211.27782220813066,0.1052474251717055,177.05812316107446,0.08820098282762719,313.5418672714716,0.15618995817432796,184.07710114588906,0.0916974660482413,False,False,False,True
musica_estres,Fp2,25,50.0,54.0,313.75790045793144,47.10281305041685,1643.2656634883815,157.91234474986555,0.09609666182316726,295.8926201140234,0.18006377586317493,254.919850758936,0.15513002944258159,157.65754508517063,0.0959416049322723,False,False,False,True
musica_estres,Fp2,26,52.0,56.0,276.15667374419394,45.299747943681815,1788.7045150062595,254.53163459023375,0.14229943093163325,204.9978198395046,0.11460686665666923,142.87905661543013,0.07987851286601697,61.44656605393729,0.03435255266503437,False,False,False,True
musica_estres,Fp2,27,54.0,58.0,427.7058624547843,62.36706081077262,3350.7214002658006,391.4384100044921,0.11682212969823176,136.33041488486165,0.04068688458373384,185.0518023645344,0.05522745112436233,65.11396026185932,0.019432818334790252,False,False,False,True
musica_estres,Fp2,28,56.0,60.0,427.7058624547843,63.45476878863319,3860.675525873363,353.52371314785324,0.09157042874455994,242.74767982489595,0.06287699605886499,391.2417987259407,0.10134024372261483,179.62692364592434,0.04652732985253639,False,False,False,True
musica_estres,Fp2,29,58.0,62.0,704.9398289524688,87.12555988449922,5832.327457719219,457.7675706552426,0.0784879748220201,230.5677468861448,0.039532716322534855,328.76296819776513,0.05636908602630667,178.41241809812095,0.03059026081637238,False,False,False,True
musica_estres,Fp2,30,60.0,64.0,704.9398289524688,91.51075595615039,4209.464192487429,436.0149373585,0.1035796760396845,371.6560050373798,0.0882905728716422,197.27893596392823,0.046865569332080116,117.8182608429174,0.027988897269440132,False,False,False,True
musica_estres,Fp2,31,62.0,66.0,357.53659629005824,60.6496034341973,2689.9057082117183,514.9717406304248,0.19144601948623108,385.8101182935855,0.1434288633671389,166.60021711627695,0.06193533721560626,113.97039772487913,0.04236966276436806,False,False,False,True
musica_estres,Fp2,32,64.0,68.0,680.0108981680496,86.67815910884043,6407.658203940575,965.9912633258389,0.15075574142387535,444.5341234703545,0.06937544252859419,467.9591732880492,0.07303123206544697,469.93392461856047,0.07333941818706263,False,False,False,True
musica_estres,Fp2,33,66.0,70.0,680.0108981680496,84.45675953374598,6204.135424487504,817.2578192761937,0.1317279142635259,457.8238830620152,0.07379334133407218,519.2837312053945,0.08369961254485192,514.3288428763072,0.08290096970583032,False,False,False,True
musica_estres,Fp2,34,68.0,72.0,319.04843200387825,52.58121455205793,2095.611559008386,378.923318326459,0.18081753591097782,333.3266947621523,0.15905938928867036,316.95993851248284,0.1512493749855359,259.5561478376215,0.12385699378392427,False,False,False,True
musica_estres,Fp2,35,70.0,74.0,333.5517761891277,53.312870046416435,2782.555060794902,158.90861237210612,0.057108883346484486,285.3412800160259,0.10254649909228085,202.47633178293685,0.07276633430753918,106.81975798719711,0.03838909047739797,False,False,False,True
musica_estres,Fp2,36,72.0,76.0,416.83248403666215,64.21811293851295,1912.8346044107416,304.52934470126405,0.15920317626995037,388.4476356490921,0.20307434566134658,269.4877104257673,0.14088395818664332,197.36871135657591,0.10318127395932193,False,False,False,True
musica_estres,Fp2,37,74.0,78.0,448.30042755061095,67.66199327294427,5427.476703860781,369.2893377367347,0.06804070434315167,355.7545830980663,0.06554695717901542,609.5349865531175,0.11230540816868563,350.62052649266445,0.06460101915191162,False,False,False,True
musica_estres,Fp2,38,76.0,80.0,470.9655132016437,79.61017885703075,5125.24371102083,465.340124728042,0.09079375556862192,326.8832843183076,0.06377907134745793,756.740755155737,0.14764971147196662,412.04211274413484,0.08039463798728619,False,False,False,True
musica_estres,Fp2,39,78.0,82.0,470.9655132016437,76.63439747682307,5144.562375090375,253.731559374513,0.04932033881114245,376.4929248268873,0.07318269220523804,424.1649620304991,0.08244918247745957,301.997670386957,0.0587023051463443,False,False,False,True
musica_estres,Fp2,40,80.0,84.0,358.1647917112914,48.457812030145476,2040.031102432261,294.26156595808095,0.14424366648490933,311.9805121860634,0.15292929201623418,461.2693416973309,0.22610897507757352,297.82239611396614,0.1459891448512145,False,False,False,True
musica_estres,Fp2,41,82.0,86.0,331.70145883646194,54.20323177995819,3109.7225126934313,559.5841797272676,0.17994666001327356,514.5228651313226,0.16545619843285558,427.6928727490304,0.13753409540666436,218.11713143551256,0.07014038408417163,False,False,False,True
musica_estres,Fp2,42,84.0,88.0,291.98186226086546,52.59995269572325,2340.529696600421,556.2940881592905,0.23767871391134152,462.4970948090929,0.19760360036484986,301.83167924400163,0.12895870523771047,149.89863164403886,0.06404474673479428,False,False,False,True
musica_estres,Fp2,43,86.0,90.0,859.6995808132058,129.81759675831654,5082.366068387499,493.11689939983256,0.09702506524806184,268.09396665897316,0.05274983404413298,232.92336578532232,0.045829710542519574,109.56061215904695,0.02155700921279912,False,False,False,True
musica_estres,Fp2,44,88.0,92.0,859.6995808132058,182.77790449011928,32901.812487761796,1091.1617259513982,0.03316418286552658,406.84720579313046,0.01236549524268494,387.5190758086589,0.011778046451173503,164.7180217327482,0.005006350996438782,False,False,False,True
musica_estres,Fp2,45,90.0,94.0,736.9639266118961,142.48910350525864,9166.102253396713,683.0303772902009,0.0745169929821684,542.6676159350459,0.05920374887089523,334.5833669528081,0.03650225119721094,156.19849666154855,0.017040885246906945,False,False,False,True
musica_estres,Fp2,46,92.0,96.0,594.2221249528388,89.72085606550635,6342.106659819015,762.6567982362792,0.12025291265884248,653.8561422990772,0.10309762628901235,282.0414120347667,0.044471250195406736,159.13128056903554,0.02509123373424576,False,False,False,True
